id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,protected,verified,description,updated,dataset,label
0,Debi Mckay,debiueii,0,0,0,0,0,,0,en,,In Her Mouth,2.617058619,0,0,http://a0.twimg.com/profile_images/3296998457/3e5405b8e7aab23db4623ffc6986461c_normal.jpeg,,2.10717486,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3296998457/3e5405b8e7aab23db4623ffc6986461c_normal.jpeg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Msic Producer/grahic designer,2/14/2015 10:40,INT,1
0,Chase Winters,,0,17.34291326,0,0,0,Sun Jun 24 16:23:22 +0000 2012,0,en,,Murderapolis,0,0,0,http://a0.twimg.com/profile_images/2990251498/a77fbca93de25080eac5a5cfbc6d3784_normal.jpeg,,0,,,https://si0.twimg.com/profile_images/2990251498/a77fbca93de25080eac5a5cfbc6d3784_normal.jpeg,C0DEED,0,DDEEF6,,,,0,0,0,Im just a niga from da hood on some real niggerish shit. A nigga ike me talk shit all day an dont give a fuck bout what dem crackas think. Fucks wit ya boy!,2/14/2015 10:40,INT,1
0,,noellaroberso,0,14.33592069,0,0,0,,0,,,"Newport Beach, CA",1.487320388,0,0,http://a0.twimg.com/profile_images/2952017845/dfae65a8e3941a4e5d16c7bb4a5269ef_normal.jpeg,,0,,333333,https://si0.twimg.com/profile_images/2952017845/dfae65a8e3941a4e5d16c7bb4a5269ef_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,,0,0,0,,2/14/2015 10:40,,1
0,Jacquetta Hurley,jacquettasxsb,27.99112655,12.52651098,0,0,0,Sun Jul 22 15:01:39 +0000 2012,0,en,,ATL ✈ Baltimore,0,0,0,http://a0.twimg.com/profile_images/3017062384/892e8a602e8c51e9f8da5cbe320cd7ee_normal.jpeg,,2.704997075,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3017062384/892e8a602e8c51e9f8da5cbe320cd7ee_normal.jpeg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,,,,1
0,Katelin Yates,yatesxzi,61.07670857,0,226.2253572,0,0,Sun Jun 24 03:16:48 +0000 2012,0,en,,Iowa,1.303591315,0,0,,,0,,,https://si0.twimg.com/profile_images/3237028863/2dcbf35dcbe84ba0d6b792f82ee250e8_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
5434052711,Eulah Burton,EulahBurton1,0,0,51.53453053,0,0,Fri Apr 26 17:12:08 +0000 2013,0,,,,2.832776815,0,0,http://a0.twimg.com/profile_images/3607559290/07cc27b563e6bde8da716dadfb2738a9_normal.jpeg,,2.710115117,https://si0.twimg.com/images/themes/theme1/bg.png,,,C0DEED,0,DDEEF6,,C0DEED,,0,0,0,,,INT,1
0,Natalya Small,,71.10587519,23.55372604,163.3750768,0,0,,0,en,,taijung,3.774251774,0,0,http://a0.twimg.com/profile_images/2953361538/b1c2d81072e2590162e0e0671bbd5a14_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,,0,DDEEF6,,C0DEED,0084B4,0,0,0,"Earning money is a virtue, poverty the way ot of an share to more people, it is the virtue of virtues.",,INT,1
212829960.5,Diedra Fuller,fullerrhy,0,0,0,0,0,Sat Jun 23 21:39:15 +0000 2012,0,en,,houma,0.009500291,0,0,http://a0.twimg.com/profile_images/3279029862/a7b4b337b37572a1668ecc4916785bbd_normal.jpeg,,1.770656751,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3279029862/a7b4b337b37572a1668ecc4916785bbd_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,nl,,,1
1916619921,Tesha Lucas,,0,14.53532029,0,0,0,,0,en,,,0,0,0,http://a0.twimg.com/profile_images/3015870538/dc97d37aa540fd87057f091dfe58a6be_normal.jpeg,,1.783488587,,333333,,C0DEED,0,,,C0DEED,,0,0,0,Hey m kyle :) Im 17 from Toonto.,2/14/2015 10:40,,1
1351927256,Shantell Page,shantellycy,117.5497334,0,0,0,0,Sat Jun 23 15:54:35 +0000 2012,0,en,,,2.855634113,0,0,http://a0.twimg.com/profile_images/3292637905/687975ddc0d8960adea6156f7a7be244_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,,,0,,,C0DEED,,0,0,0,"A giggle a day keeps the rapists away ;D 18 years, dork for life, all time low is love, university student, I LKE TO PARTY. #teamfollowback #eamvirgo :)",,INT,1
0,Rayna Hubbard,hubbardwpzbe,0,0,0,0,0,,0,en,,Odessa,0.563545248,0,0,http://a0.twimg.com/profile_images/3292494804/1acf289dd255295d4362fb09c9c359f2_normal.jpeg,,2.144145525,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Developer olife,2/14/2015 10:40,,1
485301482.9,,larhondaforbes,0,15.10366726,0,0,0,,0,,,♥~!LONDON!~♥,0,0,0,http://a0.twimg.com/profile_images/3230142683/eab0acf08f50e0e2d680c81e059a1c46_normal.jpeg,,0,,333333,https://si0.twimg.com/profile_images/3230142683/eab0acf08f50e0e2d680c81e059a1c46_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,"♥ My Name Is Jessic/Jessi/Jess...iLov The Wanted (JayMcguiness), Ed Sheeran, Adele, GLEEK 4 LIFE + more...FOLLOW ME + I'LL FOLLOW BACK.. :) ♥",,,1
0,Marketta Aguirre,aguirreet,107.7510952,0,517.8804446,0,0,,0,en,,En San Jose Costa Rica,2.16864158,0,0,,,1.333975548,https://si0.twimg.com/images/themes/theme1/bg.png,,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,Well HEY(: My names Hannah & i petty much dont know what to say? sooo.....Hey(: haha,2/14/2015 10:40,INT,1
0,,,5.503126502,0,0,0,0,Mon Feb 25 13:25:54 +0000 2013,0,en,,Orlando Florida,2.886708738,0,0,http://a0.twimg.com/profile_images/3533488711/c7cd8fa83a80872dcad11030e34e8e85_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,,INT,1
780100311.3,,renacarrollmyo,0,25.10052265,1081.888324,0,0,,0,en,,,0,0,0,,,0,,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,2/14/2015 10:40,INT,1
1324957022,Shad Schroeder,shadschroedernj,83.17744055,4.895720098,0,0,0,Sat Jun 23 15:35:37 +0000 2012,0,en,,Milford Texas,0,0,0,,,2.218139881,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
0,Delicia Vance,deliciaijxvh,0,0,962.0777006,0,0,,0,,,"KL, Malaysia",2.653345515,0,0,http://a0.twimg.com/profile_images/3292650561/22cdf1c6931255893a48ce04aa37d851_normal.jpeg,,3.554779351,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3292650561/22cdf1c6931255893a48ce04aa37d851_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,INT,1
0,,,0,0,811.6918735,0,0,Sat Jun 23 22:29:24 +0000 2012,0,,,"Sunny Tampa, Florida",3.315344724,0,0,,,0.447193275,,,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,,0,0,0,"Wfe, mom, friend ~ Woking to make this world a little better....",2/14/2015 10:40,INT,1
782569107.2,Petronila Norris,,51.79071917,17.46957779,0,0,0,,0,en,,Everywhere,1.646178369,0,0,http://a0.twimg.com/profile_images/3237739441/1701e31b585979d1d99ded0d531bbd8d_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3237739441/1701e31b585979d1d99ded0d531bbd8d_normal.jpeg,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Inspiration for the enthusiasticaly ninspired. Bringing you daily fun for the senses with all things random & all things swag. The attraction is distraction.,,INT,1
2373808582,,,0,71.46002494,0,0,0,Sun Jun 24 20:30:57 +0000 2012,0,en,,"Toronto, ON",0,0,0,http://a0.twimg.com/profile_images/3292108271/bd12d42533412b14e57de88805c99908_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3292108271/bd12d42533412b14e57de88805c99908_normal.jpeg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,We make sure that when omeone is choosing a professional in your profession that they choose you!  http://t.co/aB5fKaET9D,2/14/2015 10:40,,1
1055461485,,fullerrhy,15.6720916,16.53752498,137.3786986,0,0,,0,en,,houma,0.877072793,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3279029862/a7b4b337b37572a1668ecc4916785bbd_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,INT,1
1920025852,,francisvpn,29.12940547,29.42553892,183.1595413,0,0,Sun Jun 24 07:49:23 +0000 2012,0,en,,,1.327459515,0,0,http://a0.twimg.com/profile_images/3239080407/a7c0f29d3ff09b4bc1799ceb83b95a94_normal.jpeg,,0,,,https://si0.twimg.com/profile_images/3239080407/a7c0f29d3ff09b4bc1799ceb83b95a94_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
0,,,192.2710684,0,0,0,0,Sat Jun 23 15:55:21 +0000 2012,0,,,BoJanglin' & Twixin' it,1.047786994,0,0,http://a0.twimg.com/profile_images/3230203782/85c44140fd2fe96bffd897d8f2ba210d_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3230203782/85c44140fd2fe96bffd897d8f2ba210d_normal.jpeg,C0DEED,0,DDEEF6,,,,0,0,0,,,INT,1
0,,shadschroedernj,122.2327601,0,0,0,0,,0,en,,Milford Texas,0,0,0,http://a0.twimg.com/profile_images/3230008592/a89e62e2a25b4e874f0b237838eb45b7_normal.jpeg,,1.949688869,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,2/14/2015 10:40,INT,1
0,,,204.0573188,10.67594363,0,0,0,Sat Jun 23 15:47:52 +0000 2012,0,en,,Brighton,5.194070717,0,0,http://a0.twimg.com/profile_images/3239725555/619aa89ae8035870c6b7076248395d63_normal.jpeg,,0,,333333,https://si0.twimg.com/profile_images/3239725555/619aa89ae8035870c6b7076248395d63_normal.jpeg,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,This is Alex M-Campbell official tittr,,,1
0,Elizabet Rodgers,rodgersdtguz,0,0,313.6591526,0,0,Sun Jun 24 19:17:50 +0000 2012,0,en,,WorldWide,0.924433237,0,0,http://a0.twimg.com/profile_images/3308316746/155de1a9330f5a518a8960b6e815712b_normal.jpeg,,1.001312578,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3308316746/155de1a9330f5a518a8960b6e815712b_normal.jpeg,,0,DDEEF6,,C0DEED,0084B4,0,0,0,"Im Laysiaaaaaa Maraj Bxtchessss , Google My Ass , Oly ime Yur On Dha Net Is When Yuu Google My Ass !",2/14/2015 10:40,INT,1
1979454077,Tegan Durham,tegandurhamoqk,0,0.469391617,797.6209568,0,0,Sat Jun 23 19:21:58 +0000 2012,0,en,,,0.848064889,0,0,http://a0.twimg.com/profile_images/3294009183/51462d90ff81d229ce1e0cc9e7789fb1_normal.jpeg,,3.009513946,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3294009183/51462d90ff81d229ce1e0cc9e7789fb1_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,#Est.1993 :#MellowHype #DiamondLIFE #iHoop: F.ck This Bio!! You Humans on't under stand my pin so u will never who i am!!!!,2/14/2015 10:40,INT,1
1042241170,Brett Gill,brettgilldmrwa,0,36.27617253,247.7821642,0,0,Sat Jun 23 15:50:29 +0000 2012,0,,,england,0.0105371,0,0,http://a0.twimg.com/profile_images/3234013064/7efec84e492f09267f64fbc818610f07_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3234013064/7efec84e492f09267f64fbc818610f07_normal.jpeg,,0,DDEEF6,,C0DEED,,0,0,0,"My LOVE 4 @cherylcole is indescribable, she tought me to never give up in what i believ in she has been my idol for 5 yrs and alwayswill be no matter what oxo",2/14/2015 10:40,INT,1
0,,jacobsdbpl,110.3684386,37.52923201,0,0,0,,0,,,"ÜT: 39.955799,-75.094481",1.211830343,0,0,,,0,https://twimg0-a.akamaihd.net/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,INT,1
0,Willie Harper,,0,0,0,0,0,Sat Jun 23 16:34:41 +0000 2012,0,en,,WORLDWIDE BABY,0,0,0,http://a0.twimg.com/profile_images/3230612301/bc9566401aceb440c6e04ac38e47c5db_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3230612301/bc9566401aceb440c6e04ac38e47c5db_normal.jpeg,C0DEED,0,DDEEF6,,,,0,0,0,,,INT,1
0,Coleen Bass,,0,33.31636488,0,0,0,,0,en,,Indonesia,0,0,0,http://a0.twimg.com/profile_images/3183055875/fac7c95357c394919a9905a2d6dfd56f_normal.jpeg,,2.885963955,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,,C0DEED,0084B4,0,0,0,"Kumpulan Fakta Unik, Tips dan Trick, hal - hal yang belum terunkap, Video Lucu, dan Fenomena - fenomena yang aneh yang ada i Dunia ini.",2/14/2015 10:40,INT,1
600398752.3,Chang Casey,changcaseygks,0,38.52688208,0,0,0,Sat Jul 21 20:40:25 +0000 2012,0,,,J.A ✝o C.T,1.995079245,0,0,,,2.138782713,,333333,https://si0.twimg.com/profile_images/3278960063/d05dee08ad804cc9a253104a3348b761_normal.jpeg,,0,DDEEF6,,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
63306882.56,Rocio Haney,,59.30746574,0,2033.355795,0,0,Sat Jun 23 15:45:05 +0000 2012,0,en,,planet earth,0,0,0,http://a0.twimg.com/profile_images/3173866240/8ced8f7ba30bddf8f8283afed74e0bfd_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,,INT,1
0,,,123.6602104,33.76034508,0,0,0,Sat Jun 23 19:30:47 +0000 2012,0,,,philippines,0.920737193,0,0,http://a0.twimg.com/profile_images/3294780367/2a6ba5f0b2c64a27f1d3fe27e1b7d402_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3294780367/2a6ba5f0b2c64a27f1d3fe27e1b7d402_normal.jpeg,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,INT,1
5709622199,Yolanda Hooper,,0,0,0,0,0,Sat Apr 27 19:30:24 +0000 2013,0,,,,0.521811988,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3597364259/e9559f8edc256f3980dcb69d8905139a_normal.jpeg,C0DEED,0,DDEEF6,,C0DEED,,0,0,0,"Gt a lot of love for three boys named Dan Ferrari-Lane, Micky Parsons and Greg West ♥ ollow if you are a GMD3eek... I follow back ♥",2/14/2015 10:40,INT,1
362901300.1,Blanca Bradley,blancadx,0,7.702007379,1068.624342,0,0,Sun Jun 24 19:05:11 +0000 2012,0,en,,"Washington DC,",0,0,0,http://a0.twimg.com/profile_images/3311458302/d4f76f7b6deaa6fc7b87a5ccbed16c0e_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3311458302/d4f76f7b6deaa6fc7b87a5ccbed16c0e_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,"I am all about posiivity, love and innovatio.",2/14/2015 10:40,INT,1
0,Jackeline Schmidt,schmidtwlv,0,0,284.3538395,0,0,Sat Jul 21 18:38:16 +0000 2012,0,,,out da hood nto success,0,0,0,http://a0.twimg.com/profile_images/3243577126/86e806f41b1b77b8350082c082a66fc6_normal.jpeg,,0,,,https://si0.twimg.com/profile_images/3243577126/86e806f41b1b77b8350082c082a66fc6_normal.jpeg,C0DEED,0,DDEEF6,,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,INT,1
0,,barkerisjph,176.2284725,86.99440213,0,0,0,Sat Jun 23 16:36:34 +0000 2012,0,,,In The Darkness,0.801683695,0,0,http://a0.twimg.com/profile_images/3230641249/103f18e7f1ef6f3aa7617bd3beea5d14_normal.jpeg,,3.223002173,https://si0.twimg.com/images/themes/theme1/bg.png,,,C0DEED,0,,,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
0,Marketta Aguirre,aguirreet,4.518310201,0,671.1953452,0,0,Sat Jun 23 15:49:47 +0000 2012,0,en,,En San Jose Costa Rica,0,0,0,http://a0.twimg.com/profile_images/3230110471/a1afe9314920799165cc697e9db09274_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,,0,DDEEF6,,C0DEED,0084B4,0,0,0,Well HEY(: My names Hannah & i petty much dont know what to say? sooo.....Hey(: haha,2/14/2015 10:40,,1
1663034946,Gus Obrien,gusobrienjug,9.085744531,0,188.5974767,0,0,Thu Jun 28 00:59:13 +0000 2012,0,,,,0,0,0,http://a0.twimg.com/profile_images/2975282036/0c0961f9f75db63b4b172dd65bbf8bec_normal.jpeg,,2.550579053,https://si0.twimg.com/images/themes/theme1/bg.png,,,,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,,INT,1
0,Elnora Eakin,EakinjfeElnora,4.604855609,0,0,0,0,,0,,,,2.244423633,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,,C0DEED,0,DDEEF6,,,0084B4,0,0,0,,2/14/2015 10:40,,1
1620274355,Richelle Skinner,skinnernocm,23.24321565,0,0,0,0,,0,,,,1.011080714,0,0,http://a0.twimg.com/profile_images/3236273598/01cc31d8574bd90b2d0a2fc6068058ea_normal.jpeg,,0.650486801,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3236273598/01cc31d8574bd90b2d0a2fc6068058ea_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,assy's the name. Follow me Ifollow back(: #teambencano,,,1
100470601.2,George Ochoa,,76.23748389,42.93147956,1179.45551,0,0,Sat Jun 23 15:56:32 +0000 2012,0,,,U.S.A,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3230202753/2ba1509ccbbf3230cf45814af8691483_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,,,1
932446701.8,Mariah Freed,,0,0,0,0,0,,0,en,,,0,0,0,http://a0.twimg.com/profile_images/3636170586/54e00d01e3ba327a740ffa596f4a3d58_normal.jpeg,,1.488515638,,333333,https://si0.twimg.com/profile_images/3636170586/54e00d01e3ba327a740ffa596f4a3d58_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,,2/14/2015 10:40,,1
714551019.1,Tegan Delaney,,0,0,0,0,0,Sun Jun 24 15:47:43 +0000 2012,0,,,No se donde vivo,1.289717992,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3309301267/e3344e64b0b7ce03088f199287addd0c_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,"Les recomiendo mirar mi TL, Hay mchos cistes, Frases, Preguntas, y ETC :)  Si les gustan mis tweets den RT ..",,INT,1
0,Leopoldo Hess,,200.4639122,9.459685218,1947.487246,0,0,Sat Jun 23 15:33:17 +0000 2012,0,en,,,0.275684963,0,0,http://a0.twimg.com/profile_images/3233222684/d05f8dc3556c6b5be5dcbb5b16887160_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,,C0DEED,0,,,C0DEED,0084B4,0,0,0,,,INT,1
0,,,30.01026973,29.79196793,0,0,0,Mon Jun 25 01:14:10 +0000 2012,0,en,,MICHIGAN!,0,0,0,http://a0.twimg.com/profile_images/3297618140/6100110ed0ba396cd7ad178c9e71e63c_normal.jpeg,,1.839066564,,,,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,,2/14/2015 10:40,,1
319517920.2,Michael Clements,michaeljmdm,94.95914914,0,524.8654054,0,0,Sun Jun 24 13:19:01 +0000 2012,0,,,,4.153842565,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3211916423/06fae17de034badd3512f8a1a89d6cdd_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,Me? I' me.. Like to haveFUN ! Laid back and dont care for the most part. .,2/14/2015 10:40,,1
1627875160,,ochoajyeej,31.64069194,0,610.0902843,0,0,,0,,,No Mundo Dos Rebeldes ♥,0,0,0,http://a0.twimg.com/profile_images/3307074695/c2d62da8fd5ba40095405ba51561a320_normal.jpeg,,1.521700797,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3307074695/c2d62da8fd5ba40095405ba51561a320_normal.jpeg,,0,DDEEF6,,C0DEED,0084B4,0,0,0,"Fã ñ é só aquele que consegiu um abraço do ídolo, fã aquele que  ama incondicionalmente e sempre lutará por ele. @Lua_Blanco @sophiaabrahao ♥",2/14/2015 10:40,INT,1
0,,amoscohenyavo,146.7260194,3.731577215,0,0,0,Sat Jun 23 16:01:26 +0000 2012,0,,,Brooklyn/Albany,1.476608531,0,0,http://a0.twimg.com/profile_images/3230243980/22cd8735ed1b059b8cb162117a342908_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3230243980/22cd8735ed1b059b8cb162117a342908_normal.jpeg,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,"Beliber~,Smiler& LttleGirl",2/14/2015 10:40,,1
0,Raymundo Burt,burtxntj,0,33.5349686,0,0,0,Sun Jun 24 06:10:52 +0000 2012,0,,,,2.719554519,0,0,,,0.519311083,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3238136646/d716d8e53f5b7e2166e95c8d9c404c98_normal.jpeg,C0DEED,0,DDEEF6,,,0084B4,0,0,0,,,,1
153934918.8,Odette Schmidt,,21.59965027,0,484.1527487,0,0,Sun Jun 24 10:54:01 +0000 2012,0,en,,,0.796902478,0,0,http://a0.twimg.com/profile_images/3242011773/feebedcccb562efec50a1d556efb1048_normal.jpeg,,0,,,https://si0.twimg.com/profile_images/3242011773/feebedcccb562efec50a1d556efb1048_normal.jpeg,,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,0,0,0,"My name is Selina. I love his boy from Texas, @AustinMahoe and my biggest dream is to be an actress. I follow back ♥",2/14/2015 10:40,,1
0,Adelaide Howe,,0,0,0,0,0,,0,,,York North Yorkshire,2.291039039,0,0,http://a0.twimg.com/profile_images/2971780916/1d0aa68fe0f4f0c7584cb56913f0a0ae_normal.jpeg,,0.822471437,,333333,https://si0.twimg.com/profile_images/2971780916/1d0aa68fe0f4f0c7584cb56913f0a0ae_normal.jpeg,,0,DDEEF6,,C0DEED,,0,0,0,,,INT,1
2508950712,Genevieve Page,,111.3609927,0,0,0,0,Sat Jun 23 15:33:12 +0000 2012,0,en,,,0,0,0,http://a0.twimg.com/profile_images/3212916943/87f3a03c94568ea4be2295824dacb01d_normal.jpeg,,1.054372207,,333333,https://si0.twimg.com/profile_images/3212916943/87f3a03c94568ea4be2295824dacb01d_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,,,INT,1
0,Rodger Dominguez,domingueztevrb,166.0386261,81.20504052,551.1898919,0,0,Sun Jun 24 02:32:32 +0000 2012,0,,,Florida,0,0,0,,,2.177267019,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3295547384/3ae0c64599239c6289d19236bef07870_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,Free dating  in Floida  at http://t.co/q1wRZ50aNB,2/14/2015 10:40,INT,1
0,Sherilyn Finley,,14.32910685,0,0,0,0,,0,,,,2.913381719,0,0,http://a0.twimg.com/profile_images/3285182368/5eb152402c6bf1e2d73d301ac198f709_normal.jpeg,,1.000798827,https://si0.twimg.com/images/themes/theme1/bg.png,,,C0DEED,0,,http://a0.twimg.com/images/themes/theme1/bg.png,,,0,0,0,,2/14/2015 10:40,,1
0,Joel Nixon,,0,45.69635784,0,0,0,Wed Jun 27 05:43:33 +0000 2012,0,en,,London,0.528020739,0,0,http://a0.twimg.com/profile_images/3186792472/20e88c54f01ea58e022a5b270ee7b670_normal.jpeg,,0,https://si0.twimg.com/images/themes/theme1/bg.png,333333,https://si0.twimg.com/profile_images/3186792472/20e88c54f01ea58e022a5b270ee7b670_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,C0DEED,,0,0,0,"Xbox, PC and WP7 games designer, giving gams away and raising moneyfor charities through our games :D",,,1
1105670337,,doripughyy,0,0,0,0,0,Sun Jun 24 08:00:14 +0000 2012,0,,,,0,0,0,,,0,https://si0.twimg.com/images/themes/theme1/bg.png,,https://si0.twimg.com/profile_images/3296709144/b95a4a5c29d8dd05eebc764c63f90438_normal.jpeg,C0DEED,0,DDEEF6,http://a0.twimg.com/images/themes/theme1/bg.png,,0084B4,0,0,0,"Uncoveringfootball will bring you all the latest football news, views and gossip. Follow us as weuncoer football one day at a time.",,,1
