followers_count,following_count,follower_following_ratio,account_age_days,statuses_count,posts_per_day,content_density,tweets_per_day,engagement_proxy,followers_log,following_log,ratio_log,activity_score,growth_signal,has_profile_image,verified,bio_length,username_randomness_score,username_length,label
395.0,699.0,0.5642857142857143,4217.0,222.0,0.0526315789473684,0.052644059758121885,0.05263157894736842,20.789473684210524,5.981414211254481,6.551080335043404,0.7921269468549627,0.05263157894736842,0.09364627785680417,0,0,245.0,0.0,9,0
441.0,670.0,0.6572280178837556,1366.0,195.0,0.1426481346013167,0.14275256222547583,0.14264813460131676,62.907827359180686,6.091309882077698,6.508769136971682,0.8112261505131784,0.14264813460131676,0.32260424286759326,1,1,89.0,1.0,9,0
363.0,670.0,0.5409836065573771,4400.0,205.0,0.0465803226539422,0.04659090909090909,0.04658032265394228,16.908657123381047,5.8971538676367405,6.508769136971682,0.7853689146734224,0.04658032265394228,0.08248125426039536,0,1,140.0,0.0,3,0
387.0,646.0,0.5707996899425102,936.0,227.0,0.2422625400213447,0.24252136752136752,0.24226254002134473,93.7556029882604,5.961005339623274,6.472346294500901,0.7977421153527289,0.24226254002134473,0.41302027748132336,0,0,144.0,1.0,4,0
400.0,755.0,0.5092592592592593,3519.0,200.0,0.0659090909090909,0.0,0.08241146381458185,32.17131474103586,5.993961427306569,6.628041376179533,0.7936081749571388,0.08241146381458185,0.16083315486587435,1,0,165.0,0.0,8,0
400.0,676.0,0.5908419497784343,3788.0,204.0,0.0538400633412509,0.05385427666314678,0.053840063341250986,21.536025336500394,5.993961427306569,6.517671272912275,0.7973162445801604,0.053840063341250986,0.10556875164951174,0,1,80.0,0.0,9,0
405.0,698.0,0.5793991416309013,2455.0,221.0,0.079783393501805,0.0,0.08241146381458185,32.17131474103586,6.0063531596017325,6.54965074223381,0.7955802678395898,0.08241146381458185,0.16083315486587435,0,0,239.0,1.0,4,0
397.0,713.0,0.5560224089635855,496.0,207.0,0.0808080808080808,0.4173387096774194,0.4164989939637827,165.35010060362174,5.986452005284438,6.570882962339584,0.7907204529594895,0.4164989939637827,0.7987927565392354,1,0,77.0,0.0,9,0
390.0,688.0,0.5707996899425102,3593.0,200.0,0.0509181969949916,0.0,0.08241146381458185,32.17131474103586,5.968707559985366,6.535241271013659,0.7921056997797287,0.08241146381458185,0.10851419031719532,1,0,172.0,1.0,5,0
389.0,655.0,0.5707996899425102,2233.0,219.0,0.0980304386750223,0.0980743394536498,0.09803043867502238,38.13384064458371,5.966146739123692,6.486160788944089,0.7969567989956582,0.09803043867502238,0.17412712623097581,1,0,5.0,1.0,6,0
394.0,723.0,0.5441988950276243,4019.0,181.0,0.0450248756218905,0.04503607862652401,0.045024875621890545,17.739800995024876,5.978885764901122,6.584791392385716,0.7882729340326032,0.045024875621890545,0.09800995024875622,0,0,162.0,0.0,8,0
400.0,716.0,0.5578800557880056,2936.0,204.0,0.069458631256384,0.06948228882833787,0.06945863125638406,27.783452502553622,5.993961427306569,6.57507584059962,0.7912741144030718,0.06945863125638406,0.13619339462036092,0,1,109.0,0.0,5,0
407.0,712.0,0.5708274894810659,4809.0,200.0,0.0395010395010395,0.0,0.08241146381458185,32.17131474103586,6.0112671744041615,6.569481420414296,0.7941451785841295,0.08241146381458185,0.08461538461538462,0,0,13.0,0.0,9,1
397.0,701.0,0.5707996899425102,4446.0,197.0,0.0442995277715313,0.04430949167791273,0.04429952777153137,17.586912525297954,5.986452005284438,6.553933404025811,0.7936081749571388,0.04429952777153137,0.08927366764110636,1,1,238.0,0.0,5,0
420.0,712.0,0.5890603085553997,2368.0,184.0,0.0776699029126213,0.0777027027027027,0.07766990291262135,32.62135922330097,6.042632833682381,6.569481420414296,0.798288878467404,0.07766990291262135,0.17728999577880963,0,1,71.0,1.0,12,1
412.0,749.0,0.5493333333333333,2585.0,200.0,0.0808080808080808,0.0,0.08241146381458185,32.17131474103586,6.023447592961033,6.620073206530356,0.7904710925610237,0.08241146381458185,0.15931941221964424,1,0,188.0,0.0,10,1
395.0,683.0,0.577485380116959,906.0,225.0,0.2480705622932745,0.24834437086092714,0.24807056229327454,97.98787210584344,5.981414211254481,6.52795791762255,0.7945599957795071,0.24807056229327454,0.4355016538037486,0,0,142.0,1.0,10,0
379.0,701.0,0.5398860398860399,2455.0,200.0,0.065035614741406,0.0,0.08241146381458185,32.17131474103586,5.940171252720432,6.553933404025811,0.786367966860108,0.08241146381458185,0.16083315486587435,0,0,53.0,0.0,9,0
383.0,688.0,0.555878084179971,1828.0,186.0,0.1016949152542373,0.10175054704595186,0.1016949152542373,38.949152542372886,5.950642552587727,6.535241271013659,0.7897082971289162,0.1016949152542373,0.20940404592673592,0,1,26.0,0.0,6,0
383.0,701.0,0.5147849462365591,3723.0,208.0,0.0558539205155746,0.055868922911630405,0.055853920515574654,21.39205155746509,5.950642552587727,6.553933404025811,0.7936081749571388,0.055853920515574654,0.10284640171858217,0,0,124.0,0.0,7,0
419.0,723.0,0.5787292817679558,2581.0,197.0,0.0762974438419829,0.07632700503680744,0.07629744384198296,31.96862896979086,6.040254711277414,6.584791392385716,0.7963639866669445,0.07629744384198296,0.16227730441518204,1,0,240.0,0.0,10,1
405.0,740.0,0.5465587044534413,4598.0,200.0,0.0463144161774298,0.0,0.08241146381458185,32.17131474103586,6.0063531596017325,6.608000625296087,0.7894785312754858,0.08241146381458185,0.08806262230919765,1,0,158.0,1.0,7,0
422.0,697.0,0.6045845272206304,1516.0,213.0,0.1404087013843111,0.14050131926121373,0.14040870138431114,59.2524719841793,6.0473721790462776,6.548219102762372,0.8011654268002316,0.14040870138431114,0.2781806196440343,0,1,124.0,1.0,7,0
400.0,723.0,0.5732044198895028,4623.0,206.0,0.0445501730103806,0.0445598096474151,0.044550173010380625,32.17131474103586,5.993961427306569,6.584791392385716,0.7936081749571388,0.044550173010380625,0.16083315486587435,0,0,247.0,0.0,9,0
398.0,731.0,0.5437158469945356,4807.0,190.0,0.0395174708818635,0.039525691699604744,0.03951747088186356,15.727953410981698,5.988961416889864,6.595780513961311,0.7884589879712747,0.03951747088186356,0.08277870216306156,0,1,162.0,1.0,11,0
400.0,723.0,0.5524861878453039,2455.0,180.0,0.059900166389351,0.0,0.08241146381458185,32.17131474103586,5.993961427306569,6.584791392385716,0.7902605513084826,0.08241146381458185,0.16083315486587435,0,0,59.0,1.0,6,0
405.0,683.0,0.5921052631578947,112.0,187.0,1.654867256637168,1.6696428571428572,1.654867256637168,670.221238938053,6.0063531596017325,6.52795791762255,0.7978728395307815,1.654867256637168,3.584070796460177,1,0,124.0,0.0,5,0
387.0,696.0,0.5707996899425102,1673.0,200.0,0.1332138590203106,0.0,0.08241146381458185,32.17131474103586,5.961005339623274,6.546785410760524,0.7898734381825434,0.08241146381458185,0.23118279569892472,0,0,196.0,0.0,8,0
373.0,703.0,0.5707996899425102,2303.0,209.0,0.0907118055555555,0.09075119409465914,0.09071180555555555,33.83550347222222,5.924255797414532,6.556778356158042,0.7839658010595002,0.09071180555555555,0.1618923611111111,1,1,213.0,1.0,12,1
414.0,672.0,0.6151560178306092,1651.0,178.0,0.1077481840193704,0.10781344639612356,0.10774818401937046,44.60774818401937,6.028278520230698,6.511745329644728,0.8025136976409993,0.10774818401937046,0.2506053268765133,0,0,57.0,1.0,9,0
410.0,692.0,0.5916305916305916,4396.0,203.0,0.0461678417102569,0.04617834394904458,0.04616784171025699,18.928815101205366,6.018593214496234,6.541029999189903,0.7981128857918325,0.04616784171025699,0.09324539458721856,0,0,48.0,1.0,6,0
400.0,711.0,0.523876404494382,2475.0,211.0,0.0852180936995153,0.08525252525252525,0.08521809369951534,32.17131474103586,5.993961427306569,6.568077911411976,0.7936081749571388,0.08521809369951534,0.16083315486587435,0,0,150.0,1.0,9,0
380.0,716.0,0.5299860529986054,3996.0,208.0,0.0520390292719539,0.05205205205205205,0.05203902927195397,19.77483112334251,5.942799375126701,6.57507584059962,0.7845201157294667,0.05203902927195397,0.09507130347760821,0,1,216.0,0.0,8,0
393.0,698.0,0.5622317596566524,1891.0,216.0,0.1141649048625792,0.11422527763088314,0.11416490486257928,44.86680761099366,5.976350909297934,6.54965074223381,0.7916062760182249,0.11416490486257928,0.2077167019027484,0,0,161.0,0.0,7,0
417.0,701.0,0.5707996899425102,307.0,206.0,0.6688311688311688,0.6710097719869706,0.6688311688311688,278.9025974025974,6.035481432524756,6.553933404025811,0.7936081749571388,0.6688311688311688,1.353896103896104,1,1,25.0,1.0,9,0
411.0,687.0,0.5973837209302325,121.0,207.0,1.69672131147541,1.7107438016528926,1.6967213114754098,697.3524590163935,6.021023349349527,6.5337888379333435,0.7992025631290728,1.6967213114754098,3.3688524590163933,1,0,124.0,1.0,8,0
421.0,678.0,0.6200294550810015,2455.0,199.0,0.0641314856590396,0.0,0.08241146381458185,32.17131474103586,6.045005314036012,6.520621127558696,0.8037906991331591,0.08241146381458185,0.16083315486587435,1,0,4.0,1.0,6,0
404.0,692.0,0.5829725829725829,1278.0,198.0,0.1548084440969507,0.15492957746478872,0.15480844409695074,62.5426114151681,6.003887067106539,6.541029999189903,0.7961627347658752,0.15480844409695074,0.3158717748240813,0,0,217.0,1.0,8,0
395.0,683.0,0.577485380116959,1428.0,200.0,0.1399580125962211,0.1400560224089636,0.13995801259622112,55.28341497550734,5.981414211254481,6.52795791762255,0.7945599957795071,0.13995801259622112,0.27641707487753675,1,0,19.0,0.0,12,1
396.0,701.0,0.5981873111782477,3103.0,214.0,0.0689432989690721,0.06896551724137931,0.06894329896907217,27.30154639175258,5.983936280687191,6.553933404025811,0.7936081749571388,0.06894329896907217,0.12757731958762886,1,1,133.0,1.0,9,0
411.0,639.0,0.6421875,1186.0,188.0,0.1583824768323504,0.15851602023608768,0.15838247683235046,65.09519797809604,6.021023349349527,6.461468176353717,0.8069488748113767,0.15838247683235046,0.34625105307497894,0,1,197.0,1.0,9,0
368.0,720.0,0.5104022191400832,1456.0,200.0,0.1475634866163349,0.0,0.08241146381458185,32.17131474103586,5.910796644040527,6.580639137284949,0.7797227301018201,0.08241146381458185,0.2525737817433082,0,1,124.0,0.0,9,0
364.0,690.0,0.5267727930535456,1180.0,201.0,0.170194750211685,0.17033898305084746,0.170194750211685,61.95088907705334,5.8998973535824915,6.53813982376767,0.7826728465529628,0.170194750211685,0.3082133784928027,1,0,191.0,0.0,12,1
400.0,730.0,0.5499316005471956,1347.0,200.0,0.1439169139465875,0.0,0.08241146381458185,32.17131474103586,5.993961427306569,6.594413459749778,0.7936081749571388,0.08241146381458185,0.16083315486587435,1,1,241.0,1.0,10,0
375.0,648.0,0.5778120184899846,629.0,189.0,0.3,0.3004769475357711,0.3,112.5,5.929589143389895,6.47543271670409,0.7932101549305688,0.3,0.5952380952380952,0,1,145.0,1.0,7,0
365.0,764.0,0.477124183006536,1215.0,213.0,0.1751644736842105,0.17530864197530865,0.17516447368421054,63.93503289473684,5.902633333401366,6.639875833826536,0.7726085425716862,0.17516447368421054,0.3001644736842105,0,1,131.0,1.0,12,1
400.0,702.0,0.5874822190611664,1962.0,190.0,0.096790626591951,0.09683995922528033,0.09679062659195109,32.17131474103586,5.993961427306569,6.555356891810665,0.7936081749571388,0.09679062659195109,0.16083315486587435,0,1,16.0,1.0,12,1
397.0,707.0,0.5607344632768362,2996.0,194.0,0.0647313980647314,0.06475300400534045,0.0647313980647314,25.698365031698366,5.986452005284438,6.56244409369372,0.791602811355195,0.0647313980647314,0.1324657991324658,0,0,248.0,1.0,9,1
341.0,693.0,0.4913544668587896,4613.0,198.0,0.0429128738621586,0.042922176457836546,0.04291287386215865,14.633289986996099,5.834810737062605,6.542471960506805,0.7735939580039942,0.04291287386215865,0.07390550498482878,1,0,13.0,0.0,11,0
385.0,716.0,0.5369595536959554,4941.0,209.0,0.0422905706191825,0.04229912973082372,0.04229057061918252,16.28186968838527,5.955837369464831,6.57507584059962,0.7862412858685498,0.04229057061918252,0.07790368271954674,1,1,205.0,1.0,9,0
415.0,673.0,0.615727002967359,1548.0,218.0,0.1407359586830213,0.14082687338501293,0.1407359586830213,58.40542285345384,6.030685260261263,6.513230110912307,0.8026754366942951,0.1407359586830213,0.2679147837314396,0,0,124.0,0.0,9,1
394.0,689.0,0.5710144927536231,4916.0,181.0,0.0368110636567012,0.03681855166802278,0.03681106365670124,14.503559080740288,5.978885764901122,6.536691597591305,0.7933037576875176,0.03681106365670124,0.08013016066707342,0,0,134.0,0.0,12,1
418.0,718.0,0.5813630041724618,2859.0,200.0,0.0748251748251748,0.0,0.08241146381458185,32.17131474103586,6.037870919922137,6.577861357721047,0.7967776968854384,0.08241146381458185,0.14615384615384616,1,1,127.0,0.0,8,0
414.0,707.0,0.5847457627118644,762.0,193.0,0.0808080808080808,0.2532808398950131,0.2529488859764089,104.72083879423329,6.028278520230698,6.56244409369372,0.7971336310780328,0.2529488859764089,0.5425950196592398,0,1,43.0,0.0,9,0
414.0,716.0,0.5774058577405857,2367.0,199.0,0.0840371621621621,0.08407266582171526,0.08403716216216216,34.79138513513513,6.028278520230698,6.57507584059962,0.7958043783431635,0.08403716216216216,0.17483108108108109,0,1,118.0,1.0,5,0
435.0,713.0,0.6092436974789915,4207.0,205.0,0.0487167300380228,0.04872830995959116,0.048716730038022814,21.191777566539923,6.077642243349034,6.570882962339584,0.8027653146378712,0.048716730038022814,0.1033745247148289,0,0,142.0,1.0,11,1
401.0,681.0,0.5879765395894428,1842.0,231.0,0.1253391209983722,0.1254071661237785,0.12533912099837222,50.26098752034726,5.996452088619021,6.525029657843462,0.7968675688033762,0.12533912099837222,0.21758003255561584,0,0,18.0,0.0,8,0
439.0,741.0,0.5916442048517521,4903.0,240.0,0.0489396411092985,0.04894962267999184,0.048939641109298535,21.484502446982056,6.0867747269123065,6.60934924316738,0.7999073944960233,0.048939641109298535,0.08951876019575856,0,0,62.0,0.0,10,0
374.0,716.0,0.5707996899425102,1497.0,199.0,0.1328437917222964,0.13293253173012692,0.1328437917222964,49.68357810413885,5.926926025970411,6.57507584059962,0.7824246450714417,0.1328437917222964,0.24966622162883845,1,1,234.0,1.0,10,0
374.0,701.0,0.5282485875706214,3920.0,200.0,0.0504973221117062,0.0,0.08241146381458185,32.17131474103586,5.926926025970411,6.553933404025811,0.7936081749571388,0.08241146381458185,0.09538383065544503,0,1,238.0,1.0,8,0
403.0,697.0,0.5773638968481375,3089.0,197.0,0.0637540453074433,0.0637746843638718,0.06375404530744337,25.692880258899677,6.0014148779611505,6.548219102762372,0.7950769308968326,0.06375404530744337,0.13042071197411004,0,1,235.0,1.0,4,0
417.0,670.0,0.6214605067064084,1244.0,210.0,0.1686746987951807,0.16881028938906753,0.1686746987951807,70.33734939759036,6.035481432524756,6.508769136971682,0.8037910504941814,0.1686746987951807,0.3349397590361446,0,0,162.0,1.0,13,0
392.0,668.0,0.585949177877429,4583.0,216.0,0.0808080808080808,0.04713070041457561,0.04712041884816754,18.471204188481675,5.973809611869261,6.505784060128229,0.7958941483013041,0.04712041884816754,0.08551483420593368,1,0,80.0,0.0,10,0
399.0,687.0,0.5799418604651163,4907.0,204.0,0.0415647921760391,0.04157326268595883,0.04156479217603912,16.584352078239608,5.991464547107982,6.5337888379333435,0.7952790655533625,0.04156479217603912,0.0812958435207824,1,0,162.0,1.0,9,0
373.0,708.0,0.5260930888575458,2455.0,195.0,0.0953545232273838,0.0,0.08241146381458185,32.17131474103586,5.924255797414532,6.5638555265321274,0.7832322783841803,0.08241146381458185,0.16083315486587435,0,0,146.0,0.0,10,0
354.0,701.0,0.5363636363636364,3377.0,192.0,0.0568383658969804,0.0568551969203435,0.056838365896980464,20.120781527531083,5.872117789475416,6.553933404025811,0.7936081749571388,0.056838365896980464,0.10479573712255773,0,0,147.0,0.0,11,0
397.0,689.0,0.5753623188405798,517.0,187.0,0.361003861003861,0.3617021276595745,0.361003861003861,143.31853281853282,5.986452005284438,6.536691597591305,0.794307678344923,0.361003861003861,0.7664092664092664,0,0,99.0,0.0,9,0
404.0,684.0,0.5897810218978102,835.0,208.0,0.2488038277511961,0.24910179640718563,0.24880382775119617,100.51674641148325,6.003887067106539,6.529418838262226,0.7973905019862361,0.24880382775119617,0.48325358851674644,1,1,162.0,1.0,9,0
418.0,702.0,0.5945945945945946,624.0,232.0,0.3712,0.3717948717948718,0.3712,155.1616,6.037870919922137,6.555356891810665,0.7991509873566202,0.3712,0.6688,1,0,159.0,1.0,8,0
405.0,701.0,0.5617198335644937,1048.0,218.0,0.207816968541468,0.20801526717557253,0.20781696854146806,84.16587225929456,6.0063531596017325,6.553933404025811,0.7936081749571388,0.20781696854146806,0.38608198284080075,1,1,121.0,0.0,12,0
400.0,686.0,0.5707996899425102,1565.0,203.0,0.1296296296296296,0.12971246006389775,0.12962962962962962,32.17131474103586,5.993961427306569,6.532334292222349,0.7936081749571388,0.12962962962962962,0.16083315486587435,0,1,175.0,0.0,6,0
400.0,715.0,0.5707996899425102,3983.0,201.0,0.0504518072289156,0.05046447401456189,0.050451807228915665,32.17131474103586,5.993961427306569,6.573680166960646,0.7936081749571388,0.050451807228915665,0.16083315486587435,1,0,43.0,0.0,9,0
400.0,692.0,0.5772005772005772,497.0,176.0,0.3534136546184739,0.35412474849094566,0.3534136546184739,141.36546184738955,5.993961427306569,6.541029999189903,0.7948465167159489,0.3534136546184739,0.8032128514056225,0,0,103.0,0.0,11,1
427.0,694.0,0.6143884892086331,2430.0,198.0,0.0814479638009049,0.08148148148148149,0.08144796380090498,34.77828054298643,6.059123195581797,6.543911845564792,0.8031805407620277,0.08144796380090498,0.17564788153023447,0,0,151.0,0.0,10,0
393.0,701.0,0.5630372492836676,2455.0,195.0,0.0808080808080808,0.0,0.08241146381458185,32.17131474103586,5.976350909297934,6.553933404025811,0.7936081749571388,0.08241146381458185,0.16083315486587435,0,0,60.0,1.0,12,1
396.0,723.0,0.5469613259668509,2455.0,214.0,0.3933823529411764,0.0,0.08241146381458185,32.17131474103586,5.983936280687191,6.584791392385716,0.788938808085664,0.08241146381458185,0.16083315486587435,1,0,124.0,0.0,8,0
395.0,694.0,0.5707996899425102,916.0,186.0,0.2028353326063249,0.20305676855895197,0.20283533260632497,80.11995637949836,5.981414211254481,6.543911845564792,0.7928796536469427,0.20283533260632497,0.430752453653217,0,1,144.0,1.0,11,1
381.0,646.0,0.58887171561051,1802.0,210.0,0.1164725457570715,0.11653718091009989,0.11647254575707154,44.376039933444254,5.945420608606575,6.472346294500901,0.7956564610746117,0.11647254575707154,0.2113144758735441,1,0,124.0,1.0,9,1
402.0,636.0,0.631083202511774,3083.0,200.0,0.0648508430609598,0.0,0.08241146381458185,32.17131474103586,5.998936561946683,6.456769655572163,0.8044953564394876,0.08241146381458185,0.1303501945525292,1,1,106.0,1.0,6,0
400.0,709.0,0.5707996899425102,82.0,196.0,2.36144578313253,2.3902439024390243,2.36144578313253,32.17131474103586,5.993961427306569,6.565264970035361,0.7936081749571388,2.36144578313253,0.16083315486587435,0,1,49.0,1.0,8,0
385.0,719.0,0.5347222222222222,1180.0,210.0,0.1778154106689246,0.17796610169491525,0.17781541066892464,68.45893310753598,5.955837369464831,6.579251212010101,0.7858081494946619,0.17781541066892464,0.3259949195596952,0,1,64.0,0.0,14,0
416.0,701.0,0.6227544910179641,166.0,185.0,1.107784431137724,1.1144578313253013,1.1077844311377245,460.8383233532934,6.0330862217988015,6.553933404025811,0.7936081749571388,1.1077844311377245,2.4910179640718564,1,0,98.0,1.0,14,0
419.0,701.0,0.5968660968660968,2256.0,191.0,0.0846256092157731,0.08466312056737589,0.08462560921577315,35.458130261408954,6.040254711277414,6.553933404025811,0.7996171515171562,0.08462560921577315,0.18564466105449712,0,0,31.0,1.0,12,1
410.0,712.0,0.5750350631136045,2072.0,180.0,0.0868306801736613,0.08687258687258688,0.08683068017366136,35.60057887120116,6.018593214496234,6.569481420414296,0.795113017685011,0.08683068017366136,0.19778099372889532,1,0,163.0,1.0,11,1
440.0,701.0,0.6267806267806267,807.0,191.0,0.2363861386138613,0.23667905824039653,0.23638613861386137,104.009900990099,6.089044875446846,6.553933404025811,0.8060760599506658,0.23638613861386137,0.5445544554455446,0,0,140.0,1.0,9,1
400.0,701.0,0.5470085470085471,2739.0,218.0,0.0795620437956204,0.0795910916392844,0.07956204379562044,32.17131474103586,5.993961427306569,6.553933404025811,0.7936081749571388,0.07956204379562044,0.16083315486587435,1,1,197.0,1.0,5,0
416.0,698.0,0.5707996899425102,2455.0,200.0,0.6366366366366366,0.0,0.08241146381458185,32.17131474103586,6.0330862217988015,6.54965074223381,0.7991212345822658,0.08241146381458185,0.16083315486587435,1,1,57.0,1.0,9,1
400.0,707.0,0.5353107344632768,3591.0,208.0,0.0579064587973273,0.05792258423837371,0.05790645879732739,32.17131474103586,5.993961427306569,6.56244409369372,0.7936081749571388,0.05790645879732739,0.16083315486587435,1,0,127.0,0.0,10,1
411.0,698.0,0.5879828326180258,1535.0,196.0,0.1276041666666666,0.1276872964169381,0.12760416666666666,52.44531249999999,6.021023349349527,6.54965074223381,0.7975234292186621,0.12760416666666666,0.267578125,1,0,141.0,1.0,9,0
400.0,698.0,0.5722460658082976,181.0,202.0,1.10989010989011,1.1160220994475138,1.10989010989011,443.95604395604397,5.993961427306569,6.54965074223381,0.793938902865467,1.10989010989011,2.197802197802198,0,0,164.0,1.0,9,0
404.0,714.0,0.5707996899425102,1317.0,181.0,0.137329286798179,0.13743356112376615,0.13732928679817905,55.481031866464335,6.003887067106539,6.5722825426940075,0.7928767889015566,0.13732928679817905,0.30652503793626706,0,0,124.0,0.0,12,1
400.0,771.0,0.4922279792746113,1107.0,200.0,0.0808080808080808,0.0,0.08241146381458185,32.17131474103586,5.993961427306569,6.648984550024776,0.7936081749571388,0.08241146381458185,0.16083315486587435,1,0,124.0,0.0,11,0
385.0,702.0,0.5476529160739687,1590.0,232.0,0.1458202388434946,0.1459119496855346,0.14582023884349465,56.14079195474544,5.955837369464831,6.555356891810665,0.7882933201898681,0.14582023884349465,0.24198617221873037,1,0,238.0,0.0,12,1
400.0,746.0,0.535475234270415,2487.0,192.0,0.0771704180064308,0.07720144752714113,0.07717041800643087,32.17131474103586,5.993961427306569,6.616065185132817,0.7936081749571388,0.07717041800643087,0.16083315486587435,0,0,124.0,0.0,8,0
362.0,668.0,0.5411061285500748,2455.0,192.0,0.0808080808080808,0.0,0.08241146381458185,32.17131474103586,5.8944028342648505,6.505784060128229,0.7853147368809529,0.08241146381458185,0.16083315486587435,0,1,39.0,1.0,11,1
426.0,712.0,0.5974754558204769,2241.0,201.0,0.0896520963425513,0.08969210174029452,0.0896520963425513,38.19179304192685,6.056784013228625,6.569481420414296,0.8001583829631915,0.0896520963425513,0.19000892060660124,0,0,186.0,1.0,11,0
400.0,733.0,0.5463215258855586,488.0,179.0,0.3660531697341513,0.3668032786885246,0.3660531697341513,32.17131474103586,5.993961427306569,6.598509028614515,0.7936081749571388,0.3660531697341513,0.16083315486587435,0,1,207.0,1.0,9,0
380.0,761.0,0.4986876640419947,2455.0,213.0,0.3474714518760196,0.0,0.08241146381458185,32.17131474103586,5.942799375126701,6.635946555686647,0.7782662348128898,0.08241146381458185,0.16083315486587435,0,0,219.0,1.0,4,0
400.0,712.0,0.541374474053296,3421.0,209.0,0.0610753945061367,0.06109324758842444,0.06107539450613676,32.17131474103586,5.993961427306569,6.569481420414296,0.7936081749571388,0.06107539450613676,0.16083315486587435,0,0,143.0,0.0,9,1
366.0,701.0,0.5604900459418071,3195.0,196.0,0.0613266583229036,0.06134585289514867,0.06132665832290363,22.445556946182727,5.905361848054571,6.553933404025811,0.7936081749571388,0.06132665832290363,0.11451814768460576,0,0,189.0,1.0,12,1
370.0,660.0,0.5597579425113465,2455.0,238.0,0.1701215153681201,0.0,0.08241146381458185,32.17131474103586,5.916202062607435,6.493753839851686,0.7894844411815543,0.08241146381458185,0.16083315486587435,0,0,131.0,1.0,5,0
388.0,703.0,0.5511363636363636,2455.0,197.0,0.135116598079561,0.0,0.08241146381458185,32.17131474103586,5.963579343618446,6.556778356158042,0.7891695458764788,0.08241146381458185,0.16083315486587435,0,0,172.0,0.0,9,0
399.0,733.0,0.5435967302452316,2194.0,195.0,0.0888382687927107,0.08887876025524157,0.0888382687927107,35.44646924829157,5.991464547107982,6.598509028614515,0.7885052876222539,0.0888382687927107,0.18177676537585422,1,1,89.0,1.0,12,1
408.0,715.0,0.5698324022346368,2455.0,169.0,0.0808080808080808,0.0,0.08241146381458185,32.17131474103586,6.013715156042802,6.573680166960646,0.794028137374612,0.08241146381458185,0.16083315486587435,0,0,27.0,1.0,6,0
406.0,686.0,0.5707996899425102,1338.0,197.0,0.1471247199402539,0.14723467862481315,0.14712471994025392,59.73263629574309,6.008813185442595,6.532334292222349,0.797735861464235,0.14712471994025392,0.3032113517550411,0,0,95.0,1.0,9,1
393.0,688.0,0.5703918722786647,4423.0,200.0,0.0483725135623869,0.0,0.08241146381458185,32.17131474103586,5.976350909297934,6.535241271013659,0.7931200467711077,0.08241146381458185,0.08883363471971067,0,0,236.0,1.0,9,0
426.0,706.0,0.6025459688826026,2201.0,199.0,0.0903723887375113,0.09041344843253067,0.09037238873751136,38.49863760217984,6.056784013228625,6.561030665896573,0.8010526978216431,0.09037238873751136,0.19346049046321526,0,1,193.0,0.0,8,0
402.0,701.0,0.5521978021978022,4498.0,200.0,0.0457879528784174,0.0,0.08241146381458185,32.17131474103586,5.998936561946683,6.553933404025811,0.7936081749571388,0.08241146381458185,0.08935318959768837,0,0,124.0,0.0,5,0
377.0,716.0,0.5258019525801952,2455.0,188.0,0.0655280585569885,0.0,0.08241146381458185,32.17131474103586,5.934894195619588,6.57507584059962,0.78347653812398,0.08241146381458185,0.16083315486587435,1,1,124.0,0.0,3,0
413.0,718.0,0.5744089012517385,4584.0,200.0,0.0357688113413304,0.0,0.08241146381458185,32.17131474103586,6.025865973825314,6.577861357721047,0.795193483935357,0.08241146381458185,0.0900763358778626,0,0,245.0,0.0,12,1
375.0,720.0,0.5201109570041609,3883.0,191.0,0.0491761071060762,0.04918877156837497,0.04917610710607621,18.441040164778578,5.929589143389895,6.580639137284949,0.7822017426242521,0.04917610710607621,0.09654994850669413,1,1,135.0,0.0,10,0
391.0,669.0,0.5835820895522388,2115.0,189.0,0.0893194706994329,0.08936170212765958,0.0893194706994329,34.923913043478265,5.971261839790462,6.507277712385012,0.7953964231187916,0.0893194706994329,0.18478260869565216,1,1,23.0,1.0,11,0
426.0,697.0,0.5707996899425102,2137.0,201.0,0.0940130963517306,0.0940570893776322,0.0940130963517306,40.049579045837234,6.056784013228625,6.548219102762372,0.8024123214722348,0.0940130963517306,0.1992516370439663,0,0,14.0,1.0,10,1
366.0,717.0,0.5097493036211699,2455.0,219.0,2.7375,0.0,0.08241146381458185,32.17131474103586,5.905361848054571,6.576469569048224,0.779434510260485,0.08241146381458185,0.16083315486587435,1,1,170.0,0.0,10,0
398.0,699.0,0.5685714285714286,378.0,193.0,0.5092348284960422,0.5105820105820106,0.5092348284960422,202.67546174142478,5.988961416889864,6.551080335043404,0.7931264337231341,0.5092348284960422,1.050131926121372,0,0,158.0,0.0,10,0
375.0,717.0,0.5222841225626741,165.0,195.0,1.174698795180723,1.1818181818181819,1.1746987951807228,440.5120481927711,5.929589143389895,6.576469569048224,0.7826322127147124,1.1746987951807228,2.2590361445783134,1,1,200.0,1.0,9,1
400.0,722.0,0.5311203319502075,4845.0,207.0,0.0427156417664052,0.04272445820433437,0.042715641766405285,32.17131474103586,5.993961427306569,6.583409222158765,0.7936081749571388,0.042715641766405285,0.16083315486587435,1,0,230.0,1.0,9,0
